ProductID,ProductName,Weight_KG,RequiredStrength_Level,FragilityLevel,MoistureRequired,OxygenSensitivity,ShippingDistance_KM,ShelfLife_Months,PreferredBiodegradable,PreferredRecyclable,MaxBudgetPerUnit_USD,logistics_risk,sustainability_pref_score,ProductCategory_Bakery & Snacks,ProductCategory_Beverages,ProductCategory_Chilled & Fresh,ProductCategory_Condiments & Sauces,ProductCategory_Confectionery,ProductCategory_Fresh Produce,ProductCategory_Frozen Food,ProductCategory_Grains & Staples,ProductCategory_Health & Wellness,ProductCategory_Milk & Dairy,ProductCategory_Oils & Fats,ProductCategory_Pulses & Lentils,ProductCategory_Ready-to-Eat,ProductCategory_Snacks & Nuts,ProductCategory_Staples & Seasoning,ProductCategory_Sweets & Desserts
208,Frozen Mango Chunks 400g,0.07981596319263853,0.4,0.5,0.875,0.75,0.3333333333333333,0.3296089385474861,0.0,1.0,0.033557046979865765,0.29054054054054057,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
209,Frozen Chicken Nuggets 500g,0.09981996399279856,1.0,0.75,0.75,0.75,0.3563218390804598,0.16201117318435757,0.0,1.0,0.07046979865771812,0.41891891891891897,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
210,Frozen Fish Fillets 600g,0.11982396479295859,1.0,0.75,0.75,0.75,0.3793103448275862,0.16201117318435757,0.0,1.0,0.08053691275167785,0.44594594594594594,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
211,Fresh Eggs Dozen,0.11982396479295859,0.6,0.75,0.875,0.875,0.05747126436781609,0.008379888268156424,0.0,1.0,0.043624161073825496,0.06756756756756757,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
212,Fresh Chicken Whole 1kg,0.1998399679935987,1.0,0.5,0.75,0.625,0.21839080459770116,0.0782122905027933,0.0,1.0,0.19463087248322147,0.1891891891891892,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
213,Fresh Salmon Fillet 300g,0.0598119623924785,1.0,0.75,0.625,0.625,0.26436781609195403,0.05027932960893855,0.0,1.0,0.2953020134228188,0.31081081081081086,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
214,Fresh Tilapia Fillet 400g,0.07981596319263853,1.0,0.75,0.625,0.625,0.24137931034482757,0.05027932960893855,0.0,1.0,0.24832214765100669,0.28378378378378377,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
215,Fresh Whole Trout 700g,0.1398279655931186,1.0,0.75,0.625,0.625,0.28735632183908044,0.05027932960893855,0.0,1.0,0.3288590604026846,0.33783783783783783,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
216,Fresh Paneer 200g,0.03980796159231847,0.6,0.5,0.875,0.75,0.08045977011494253,0.0223463687150838,0.0,1.0,0.020134228187919465,0.06756756756756757,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
217,Fresh Curd 500g,0.09981996399279856,0.4,0.5,0.875,0.75,0.05747126436781609,0.008379888268156424,0.0,1.0,0.016778523489932883,0.0472972972972973,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
218,Fresh Tofu 400g,0.07981596319263853,0.6,0.5,0.875,0.75,0.10344827586206896,0.0782122905027933,0.0,1.0,0.02348993288590604,0.08783783783783784,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
219,Fresh Broccoli 300g,0.0598119623924785,0.20000000000000007,0.75,1.0,1.0,0.011494252873563218,0.0013966480446927368,0.0,1.0,0.013422818791946307,0.013513513513513514,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
220,Fresh Cabbage 1kg,0.1998399679935987,0.20000000000000007,0.5,1.0,1.0,0.011494252873563218,0.0223463687150838,0.0,1.0,0.01208053691275168,0.006756756756756757,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
221,Fresh Carrots 1kg,0.1998399679935987,0.20000000000000007,0.5,1.0,1.0,0.034482758620689655,0.0223463687150838,0.0,1.0,0.013422818791946307,0.02702702702702703,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
222,Fresh Cauliflower 600g,0.11982396479295859,0.20000000000000007,0.75,1.0,1.0,0.022988505747126436,0.008379888268156424,0.0,1.0,0.01879194630872483,0.02702702702702703,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
223,Fresh Cucumbers 500g,0.09981996399279856,0.20000000000000007,0.75,0.875,1.0,0.011494252873563218,0.0013966480446927368,0.0,1.0,0.010067114093959731,0.013513513513513514,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
224,Fresh Zucchini 400g,0.07981596319263853,0.20000000000000007,0.5,0.875,0.875,0.016091954022988506,0.0013966480446927368,0.0,1.0,0.01208053691275168,0.010810810810810811,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
225,Fresh Lettuce 300g,0.0598119623924785,0.20000000000000007,0.75,1.0,1.0,0.011494252873563218,0.0,0.0,1.0,0.008053691275167784,0.013513513513513514,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
226,Fresh Bell Peppers 500g,0.09981996399279856,0.20000000000000007,0.75,0.875,0.875,0.022988505747126436,0.008379888268156424,0.0,1.0,0.016778523489932883,0.02702702702702703,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
227,Fresh Spinach Bunch 250g,0.04980996199239848,0.20000000000000007,0.75,1.0,1.0,0.0,0.0013966480446927368,0.0,0.0,0.005369127516778522,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
228,Fresh Tomatoes 1kg,0.1998399679935987,0.4,0.75,0.875,0.875,0.0,0.0013966480446927368,0.0,0.0,0.006711409395973155,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
229,Fresh Onions 1kg,0.1998399679935987,0.4,0.5,0.625,0.625,0.034482758620689655,0.0223463687150838,0.0,0.0,0.005369127516778522,0.02702702702702703,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
230,Fresh Potatoes 1kg,0.1998399679935987,0.4,0.5,0.625,0.625,0.034482758620689655,0.05027932960893855,0.0,0.0,0.005369127516778522,0.02702702702702703,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
231,Fresh Apples 1kg,0.1998399679935987,0.4,0.5,0.625,0.625,0.034482758620689655,0.0223463687150838,0.0,0.0,0.016778523489932883,0.02702702702702703,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
232,Fresh Bananas 1kg,0.1998399679935987,0.20000000000000007,0.5,0.625,0.625,0.034482758620689655,0.008379888268156424,0.0,0.0,0.010067114093959731,0.02702702702702703,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
233,Fresh Grapes 500g,0.09981996399279856,0.20000000000000007,0.75,0.875,0.875,0.05747126436781609,0.008379888268156424,0.0,0.0,0.013422818791946307,0.06756756756756757,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
234,Packaged Salad Mix 250g,0.04980996199239848,0.20000000000000007,0.75,0.875,0.875,0.05747126436781609,0.008379888268156424,0.0,1.0,0.020134228187919465,0.06756756756756757,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
235,Ready Idli Batter 1kg,0.1998399679935987,0.4,0.5,0.875,0.75,0.05747126436781609,0.008379888268156424,0.0,1.0,0.02348993288590604,0.0472972972972973,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
236,Ready Dosa Batter 1kg,0.1998399679935987,0.4,0.5,0.875,0.75,0.05747126436781609,0.008379888268156424,0.0,1.0,0.02348993288590604,0.0472972972972973,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
237,Packaged Rasgulla Tin 1kg,0.1998399679935987,0.4,0.5,0.625,0.625,0.1724137931034483,0.3296089385474861,0.0,1.0,0.033557046979865765,0.14864864864864866,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
238,Packaged Gulab Jamun Tin 1kg,0.1998399679935987,0.4,0.5,0.625,0.625,0.1724137931034483,0.3296089385474861,0.0,1.0,0.033557046979865765,0.14864864864864866,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
239,Soan Papdi Box 500g,0.09981996399279856,0.4,0.25,0.25,0.25,0.1724137931034483,0.2458100558659218,0.0,1.0,0.02348993288590604,0.0945945945945946,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
240,Mysore Pak Box 400g,0.07981596319263853,0.4,0.25,0.25,0.25,0.1724137931034483,0.2458100558659218,0.0,1.0,0.025503355704697982,0.0945945945945946,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
241,Protein Cookie 60g,0.011802360472094419,0.20000000000000007,0.25,0.25,0.25,0.40229885057471265,0.2458100558659218,0.0,1.0,0.026845637583892617,0.22972972972972974,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
242,High Fiber Biscuit 200g,0.03980796159231847,0.20000000000000007,0.25,0.25,0.25,0.40229885057471265,0.2458100558659218,0.0,1.0,0.02348993288590604,0.22972972972972974,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
243,Multigrain Snack Mix 150g,0.029805961192238446,0.20000000000000007,0.25,0.25,0.25,0.40229885057471265,0.16201117318435757,0.0,1.0,0.021476510067114093,0.22972972972972974,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
244,Low Sugar Muesli 400g,0.07981596319263853,0.4,0.0,0.25,0.25,0.40229885057471265,0.2458100558659218,0.0,1.0,0.030201342281879196,0.10810810810810811,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
245,Soya Chunks 200g,0.03980796159231847,0.4,0.0,0.25,0.25,0.26436781609195403,0.49720670391061456,0.0,1.0,0.016778523489932883,0.06756756756756757,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
246,Instant Coffee 100g,0.01980396079215843,0.20000000000000007,0.0,0.125,0.25,0.5632183908045977,0.49720670391061456,0.0,1.0,0.016778523489932883,0.1554054054054054,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
247,Green Tea Bags 50ct,0.01980396079215843,0.0,0.0,0.0,0.0,0.5632183908045977,0.49720670391061456,0.0,1.0,0.010067114093959731,0.1554054054054054,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
248,Chocolate Drink Powder 500g,0.09981996399279856,0.20000000000000007,0.0,0.125,0.25,0.5632183908045977,0.49720670391061456,0.0,1.0,0.033557046979865765,0.1554054054054054,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
249,Coffee Capsules 10pk,0.009801960392078417,0.20000000000000007,0.25,0.125,0.25,0.4482758620689655,0.3296089385474861,0.0,1.0,0.07382550335570469,0.2567567567567568,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
250,Energy Drink Can 250ml,0.04980996199239848,0.4,0.5,0.375,0.375,0.4482758620689655,0.16201117318435757,0.0,1.0,0.030201342281879196,0.3918918918918919,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
251,Sparkling Water 500ml,0.09981996399279856,0.4,0.5,0.375,0.375,0.4482758620689655,0.16201117318435757,0.0,1.0,0.013422818791946307,0.3918918918918919,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
252,Soda Can 330ml,0.06581316263252651,0.4,0.5,0.375,0.375,0.3333333333333333,0.16201117318435757,0.0,1.0,0.010067114093959731,0.29054054054054057,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
253,Filtered Groundnut Oil 1L,0.1798359671934387,0.6,0.25,0.625,0.625,0.3333333333333333,0.3296089385474861,0.0,1.0,0.02348993288590604,0.1891891891891892,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
254,Sunflower Oil 1L,0.1798359671934387,0.6,0.25,0.625,0.625,0.3333333333333333,0.3296089385474861,0.0,1.0,0.021476510067114093,0.1891891891891892,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
255,Rice Bran Oil 1L,0.1798359671934387,0.6,0.25,0.625,0.625,0.3333333333333333,0.3296089385474861,0.0,1.0,0.025503355704697982,0.1891891891891892,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
256,Olive Oil 500ml,0.08981796359271856,0.6,0.25,0.625,0.625,0.5632183908045977,0.3296089385474861,0.0,1.0,0.04697986577181208,0.32432432432432434,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
257,Tomato Ketchup 500g,0.09981996399279856,0.4,0.25,0.5,0.625,0.26436781609195403,0.3296089385474861,0.0,1.0,0.020134228187919465,0.14864864864864866,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
258,Hot & Sweet Chili Sauce 250g,0.04980996199239848,0.4,0.25,0.5,0.625,0.26436781609195403,0.3296089385474861,0.0,1.0,0.013422818791946307,0.14864864864864866,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
259,Mango Pickle Jar 500g,0.09981996399279856,0.6,0.5,0.375,0.625,0.1724137931034483,0.3296089385474861,0.0,1.0,0.016778523489932883,0.14864864864864866,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
260,Green Chili Pickle Jar 300g,0.0598119623924785,0.6,0.5,0.375,0.625,0.1724137931034483,0.3296089385474861,0.0,1.0,0.014765100671140938,0.14864864864864866,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
261,Plain Salt 1kg,0.1998399679935987,0.4,0.0,0.125,0.125,0.1724137931034483,0.664804469273743,0.0,1.0,0.005369127516778522,0.04054054054054054,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
262,Iodized Salt 1kg,0.1998399679935987,0.4,0.0,0.125,0.125,0.1724137931034483,0.664804469273743,0.0,1.0,0.006711409395973155,0.04054054054054054,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
263,Refined Sugar 1kg,0.1998399679935987,0.4,0.0,0.125,0.125,0.1954022988505747,0.664804469273743,0.0,1.0,0.010067114093959731,0.0472972972972973,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
264,Brown Sugar 1kg,0.1998399679935987,0.4,0.0,0.125,0.125,0.1954022988505747,0.49720670391061456,0.0,1.0,0.014765100671140938,0.0472972972972973,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
265,Orange Juice 1L,0.1998399679935987,0.6,0.5,0.875,0.75,0.3333333333333333,0.16201117318435757,0.0,1.0,0.026845637583892617,0.29054054054054057,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
266,Apple Juice 1L,0.1998399679935987,0.6,0.5,0.875,0.75,0.3333333333333333,0.16201117318435757,0.0,1.0,0.026845637583892617,0.29054054054054057,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
267,Mixed Fruit Juice 1L,0.1998399679935987,0.6,0.5,0.875,0.75,0.3333333333333333,0.16201117318435757,0.0,1.0,0.030201342281879196,0.29054054054054057,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
268,Tetra-pack Mango Drink 200ml,0.03980796159231847,0.4,0.5,0.875,0.75,0.3333333333333333,0.16201117318435757,0.0,1.0,0.010067114093959731,0.29054054054054057,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
269,Frozen Green Peas 500g,0.09981996399279856,0.4,0.5,0.875,0.625,0.21839080459770116,0.2458100558659218,0.0,1.0,0.020134228187919465,0.1891891891891892,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
270,Frozen Mixed Vegetables 500g,0.09981996399279856,0.4,0.5,0.875,0.625,0.21839080459770116,0.2458100558659218,0.0,1.0,0.020134228187919465,0.1891891891891892,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
271,Frozen French Fries 1kg,0.1998399679935987,0.6,0.5,0.875,0.625,0.21839080459770116,0.2458100558659218,0.0,1.0,0.030201342281879196,0.1891891891891892,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
272,Frozen Samosas 500g,0.09981996399279856,0.6,0.5,0.875,0.625,0.21839080459770116,0.16201117318435757,0.0,1.0,0.033557046979865765,0.1891891891891892,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
273,Ice Cream Tub 500ml,0.08981796359271856,0.4,0.5,0.875,0.75,0.1724137931034483,0.16201117318435757,0.0,1.0,0.040268456375838924,0.14864864864864866,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
274,Ice Cream Sticks Multipack,0.07981596319263853,0.4,0.5,0.875,0.75,0.1724137931034483,0.16201117318435757,0.0,1.0,0.04161073825503356,0.14864864864864866,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
275,Paneer Cubes 200g,0.03980796159231847,0.4,0.5,0.875,0.75,0.10344827586206896,0.0223463687150838,0.0,1.0,0.016778523489932883,0.08783783783783784,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
276,Fresh Curd 500g,0.09981996399279856,0.4,0.5,0.875,0.75,0.05747126436781609,0.008379888268156424,0.0,1.0,0.013422818791946307,0.0472972972972973,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
277,Fresh Spinach Bunch 250g,0.04980996199239848,0.20000000000000007,0.75,0.875,0.875,0.0,0.0013966480446927368,0.0,0.0,0.003355704697986576,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
278,Fresh Tomatoes 1kg,0.1998399679935987,0.4,0.75,0.875,0.875,0.0,0.0013966480446927368,0.0,0.0,0.006711409395973155,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
279,Fresh Onions 1kg,0.1998399679935987,0.4,0.5,0.625,0.625,0.034482758620689655,0.0223463687150838,0.0,0.0,0.005369127516778522,0.02702702702702703,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
280,Fresh Potatoes 1kg,0.1998399679935987,0.4,0.5,0.625,0.625,0.034482758620689655,0.05027932960893855,0.0,0.0,0.005369127516778522,0.02702702702702703,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
281,Fresh Apples 1kg,0.1998399679935987,0.4,0.5,0.625,0.625,0.034482758620689655,0.0223463687150838,0.0,0.0,0.016778523489932883,0.02702702702702703,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
282,Fresh Bananas 1kg,0.1998399679935987,0.20000000000000007,0.5,0.625,0.625,0.034482758620689655,0.008379888268156424,0.0,0.0,0.010067114093959731,0.02702702702702703,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
283,Fresh Grapes 500g,0.09981996399279856,0.20000000000000007,0.75,0.875,0.875,0.05747126436781609,0.008379888268156424,0.0,0.0,0.013422818791946307,0.06756756756756757,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
284,Packaged Salad Mix 250g,0.04980996199239848,0.20000000000000007,0.75,0.875,0.875,0.05747126436781609,0.008379888268156424,0.0,1.0,0.020134228187919465,0.06756756756756757,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
285,Ready Idli Batter 1kg,0.1998399679935987,0.4,0.5,0.875,0.75,0.05747126436781609,0.008379888268156424,0.0,1.0,0.02348993288590604,0.0472972972972973,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
286,Ready Dosa Batter 1kg,0.1998399679935987,0.4,0.5,0.875,0.75,0.05747126436781609,0.008379888268156424,0.0,1.0,0.02348993288590604,0.0472972972972973,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
287,Packaged Rasgulla Tin 1kg,0.1998399679935987,0.4,0.5,0.625,0.625,0.1724137931034483,0.3296089385474861,0.0,1.0,0.033557046979865765,0.14864864864864866,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
288,Packaged Gulab Jamun Tin 1kg,0.1998399679935987,0.4,0.5,0.625,0.625,0.1724137931034483,0.3296089385474861,0.0,1.0,0.033557046979865765,0.14864864864864866,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
289,Soan Papdi Box 500g,0.09981996399279856,0.4,0.25,0.25,0.25,0.1724137931034483,0.2458100558659218,0.0,1.0,0.02348993288590604,0.0945945945945946,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
290,Mysore Pak Box 400g,0.07981596319263853,0.4,0.25,0.25,0.25,0.1724137931034483,0.2458100558659218,0.0,1.0,0.025503355704697982,0.0945945945945946,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
291,Protein Cookie 60g,0.011802360472094419,0.20000000000000007,0.25,0.25,0.25,0.40229885057471265,0.2458100558659218,0.0,1.0,0.026845637583892617,0.22972972972972974,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
292,High Fiber Biscuit 200g,0.03980796159231847,0.20000000000000007,0.25,0.25,0.25,0.40229885057471265,0.2458100558659218,0.0,1.0,0.02348993288590604,0.22972972972972974,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
293,Multigrain Snack Mix 150g,0.029805961192238446,0.20000000000000007,0.25,0.25,0.25,0.40229885057471265,0.16201117318435757,0.0,1.0,0.021476510067114093,0.22972972972972974,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
294,Low Sugar Muesli 400g,0.07981596319263853,0.4,0.0,0.25,0.25,0.40229885057471265,0.2458100558659218,0.0,1.0,0.030201342281879196,0.10810810810810811,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
295,Soya Chunks 200g,0.03980796159231847,0.4,0.0,0.25,0.25,0.26436781609195403,0.49720670391061456,0.0,1.0,0.016778523489932883,0.06756756756756757,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
296,Instant Coffee 100g,0.01980396079215843,0.20000000000000007,0.0,0.125,0.25,0.5632183908045977,0.49720670391061456,0.0,1.0,0.016778523489932883,0.1554054054054054,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
297,Green Tea Bags 50ct,0.01980396079215843,0.0,0.0,0.0,0.0,0.5632183908045977,0.49720670391061456,0.0,1.0,0.010067114093959731,0.1554054054054054,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
298,Chocolate Drink Powder 500g,0.09981996399279856,0.20000000000000007,0.0,0.125,0.25,0.5632183908045977,0.49720670391061456,0.0,1.0,0.033557046979865765,0.1554054054054054,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299,Coffee Capsules 10pk,0.009801960392078417,0.20000000000000007,0.25,0.125,0.25,0.4482758620689655,0.3296089385474861,0.0,1.0,0.07382550335570469,0.2567567567567568,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300,Redbull Energy Drink Can 250ml,0.04980996199239848,0.4,0.5,0.375,0.375,0.4482758620689655,0.16201117318435757,0.0,1.0,0.030201342281879196,0.3918918918918919,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
301,Whole Wheat Pasta 500g,0.09981996399279856,0.6,0.0,0.25,0.25,0.1954022988505747,0.49720670391061456,0.0,1.0,0.01879194630872483,0.0472972972972973,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
302,Organic Brown Rice 1kg,0.1998399679935987,0.8000000000000002,0.0,0.25,0.25,0.24137931034482757,0.664804469273743,0.0,1.0,0.021476510067114093,0.060810810810810814,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
303,White Basmati Rice 1kg,0.1998399679935987,0.8000000000000002,0.0,0.125,0.125,0.26436781609195403,0.664804469273743,0.0,1.0,0.020134228187919465,0.06756756756756757,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
304,Multigrain Bread Loaf 400g,0.07981596319263853,0.4,0.75,0.625,0.625,0.0,0.0013966480446927368,0.0,1.0,0.010067114093959731,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
305,White Bread Loaf 400g,0.07981596319263853,0.4,0.75,0.625,0.625,0.0,0.0,0.0,1.0,0.008053691275167784,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
306,Rusk 300g,0.0598119623924785,0.4,0.25,0.25,0.25,0.12643678160919541,0.2458100558659218,0.0,1.0,0.01208053691275168,0.06756756756756757,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
307,Plain Biscuits 250g,0.04980996199239848,0.20000000000000007,0.25,0.25,0.25,0.10344827586206896,0.2458100558659218,0.0,1.0,0.006711409395973155,0.05405405405405406,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
308,Whole Grain Biscuits 200g,0.03980796159231847,0.20000000000000007,0.25,0.25,0.25,0.10344827586206896,0.2458100558659218,0.0,1.0,0.010067114093959731,0.05405405405405406,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
309,Chocolate Chip Cookies 200g,0.03980796159231847,0.20000000000000007,0.25,0.375,0.25,0.1724137931034483,0.2458100558659218,0.0,1.0,0.013422818791946307,0.0945945945945946,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
310,Masala Potato Chips 100g,0.01980396079215843,0.20000000000000007,0.25,0.375,0.25,0.12643678160919541,0.16201117318435757,0.0,1.0,0.008053691275167784,0.06756756756756757,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
311,Namkeen Mixture 200g,0.03980796159231847,0.20000000000000007,0.25,0.375,0.25,0.14942528735632182,0.2458100558659218,0.0,1.0,0.013422818791946307,0.08108108108108109,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
312,Popcorn Kernels 500g,0.09981996399279856,0.20000000000000007,0.0,0.25,0.25,0.1954022988505747,0.3296089385474861,0.0,1.0,0.010738255033557048,0.0472972972972973,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
313,Ready Popcorn 100g,0.01980396079215843,0.20000000000000007,0.25,0.25,0.25,0.1954022988505747,0.16201117318435757,0.0,1.0,0.01208053691275168,0.10810810810810811,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
314,Protein Bar 50g,0.009801960392078417,0.20000000000000007,0.25,0.25,0.25,0.4482758620689655,0.2458100558659218,0.0,1.0,0.016778523489932883,0.2567567567567568,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315,Dark Chocolate Bar 100g,0.01980396079215843,0.20000000000000007,0.25,0.25,0.375,0.5632183908045977,0.3296089385474861,0.0,1.0,0.020134228187919465,0.32432432432432434,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
316,Filled Chocolate Bar 45g,0.009801960392078417,0.20000000000000007,0.25,0.25,0.375,0.5632183908045977,0.3296089385474861,0.0,1.0,0.013422818791946307,0.32432432432432434,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
317,Assorted Candies Pouch 250g,0.04980996199239848,0.20000000000000007,0.25,0.25,0.25,0.40229885057471265,0.3296089385474861,0.0,1.0,0.013422818791946307,0.22972972972972974,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
318,Lollipops Pouch 200g,0.03980796159231847,0.20000000000000007,0.25,0.25,0.25,0.40229885057471265,0.3296089385474861,0.0,1.0,0.01208053691275168,0.22972972972972974,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
